run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,train_loss,train_bce,train_mr,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads
379j62l6,run-20260414_001149-379j62l6,cora,random_set,GAT,256,3,0.05801737903215773,0.0811568990106656,-1,0.6211082935333252,0.6206119656562805,0.1500343382358551,0.4655582010746002,0.6187936067581177,0.485029935836792,0.5,0.47151899337768555,0.5,55.0,3,full_power_set,7
36y197uf,run-20260414_001205-36y197uf,cora,random_set,GAT,256,2,0.01915161685727804,0.05986840544341591,-1,0.5893340110778809,0.5889534950256348,0.11089254170656204,0.4655582010746002,0.5867226123809814,0.485029935836792,0.6333190202713013,0.47151899337768555,0.6419169902801514,56.0,3,full_power_set,7
k05dq9vj,run-20260414_001222-k05dq9vj,cora,random_set,GAT,128,2,0.022642443557092076,0.02707149008014936,-1,0.28909486532211304,0.28897610306739807,0.034631550312042236,0.7814726829528809,0.2940768599510193,0.796407163143158,0.7708906531333923,0.7848101258277893,0.7764290571212769,65.0,3,full_power_set,7
6asizrbk,run-20260414_001243-6asizrbk,cora,random_set,GAT,64,3,0.08140442228549907,0.06769594140218764,-1,0.6124266982078552,0.6119608879089355,0.14014899730682373,0.4655582010746002,0.6099490523338318,0.485029935836792,0.5,0.47151899337768555,0.5,55.0,3,full_power_set,7
qq3wsxdv,run-20260414_001254-qq3wsxdv,cora,random_set,GAT,64,3,0.011899037903250344,0.010363660959459894,-1,0.04619375243782997,0.04616210237145424,0.011198804713785648,0.9881235361099243,0.10485949367284775,0.940119743347168,0.8688929080963135,0.9556962251663208,0.879473865032196,200.0,3,full_power_set,7
59b4nhl0,run-20260414_001326-59b4nhl0,cora,random_set,GAT,128,2,0.008163811394666952,0.024586321736643147,-1,0.2759263813495636,0.2758204936981201,0.03004247136414051,0.7814726829528809,0.2875170111656189,0.796407163143158,0.7947168946266174,0.7848101258277893,0.7975516319274902,71.0,3,full_power_set,7
aq8pwrv7,run-20260414_001342-aq8pwrv7,cora,random_set,GAT,256,3,0.030516436580357437,0.0010287594249257185,-1,0.0051225521601736546,0.005120950751006603,0.000883081229403615,0.9976246953010559,0.14886952936649323,0.9341317415237427,0.8933125138282776,0.9335442781448364,0.8920742273330688,119.0,3,full_power_set,7
1ost430x,run-20260414_001408-1ost430x,cora,random_set,GAT,128,3,0.027934797709628235,0.011508774975040431,-1,0.053096920251846313,0.05305810272693634,0.013867028057575226,0.9881235361099243,0.11891104280948639,0.940119743347168,0.8597579598426819,0.9335442781448364,0.8591957688331604,123.0,3,full_power_set,7
8613rayc,run-20260414_001430-8613rayc,cora,random_set,GAT,128,3,0.03543583055978236,0.00019898422018008543,-1,0.04102890193462372,0.041016578674316406,0.012321844696998596,0.9904988408088684,0.5772860646247864,0.8922155499458313,0.7590584754943848,0.8955696225166321,0.7768593430519104,66.0,3,full_power_set,7
be52i9w2,run-20260414_001517-be52i9w2,cora,random_set,GAT,128,3,0.015451070381624715,0.004407841688802285,-1,0.03501835837960243,0.035001616925001144,0.008698138408362865,0.9881235361099243,0.14505548775196075,0.9041916131973267,0.849544107913971,0.9145569801330566,0.8692307472229004,84.0,3,full_power_set,7
